StudentID,Major,Credits,GPA,Address.Street,Address.City,Address.State,Address.Zip,Address
1002147,MSC,87,3.52,5702 Z St,Annville,PA,17003,"5702 Z St, Annville, PA 17003"
1002148,BUS,57,2.64,8601 X St,Annville,PA,17003,"8601 X St, Annville, PA 17003"
1002149,SPA,74,3.09,3247 L St,Annville,PA,17003,"3247 L St, Annville, PA 17003"
1002150,PHY,85,3.60,3539 A St,Annville,PA,17003,"3539 A St, Annville, PA 17003"
1002151,POL,71,2.36,1715 U St,Annville,PA,17003,"1715 U St, Annville, PA 17003"
1002152,POL,89,2.27,9116 Y St,Annville,PA,17003,"9116 Y St, Annville, PA 17003"
1002153,ASC,99,3.51,8536 Z St,Annville,PA,17003,"8536 Z St, Annville, PA 17003"
1002154,EDU,100,2.46,4200 I St,Annville,PA,17003,"4200 I St, Annville, PA 17003"
1002155,BUS,86,3.05,3435 L St,Annville,PA,17003,"3435 L St, Annville, PA 17003"
1002156,PSY,31,3.37,7940 H St,Annville,PA,17003,"7940 H St, Annville, PA 17003"
1002157,BUS,86,2.97,9893 L St,Annville,PA,17003,"9893 L St, Annville, PA 17003"
1002158,PSY,87,2.95,8285 K St,Annville,PA,17003,"8285 K St, Annville, PA 17003"
1002159,BIO,16,2.96,5303 R St,Annville,PA,17003,"5303 R St, Annville, PA 17003"
1002160,PSY,100,3.13,5768 E St,Annville,PA,17003,"5768 E St, Annville, PA 17003"
1002161,EDU,18,3.14,6633 K St,Annville,PA,17003,"6633 K St, Annville, PA 17003"
1002162,PSY,43,3.49,1583 J St,Annville,PA,17003,"1583 J St, Annville, PA 17003"
1002163,EDU,44,3.55,9459 O St,Annville,PA,17003,"9459 O St, Annville, PA 17003"
1002164,PSY,74,3.49,247 A St,Annville,PA,17003,"247 A St, Annville, PA 17003"
1002165,MSC,58,3.44,872 V St,Annville,PA,17003,"872 V St, Annville, PA 17003"
1002166,BUS,99,3.13,8424 W St,Annville,PA,17003,"8424 W St, Annville, PA 17003"
1002167,ASC,73,2.74,2961 H St,Annville,PA,17003,"2961 H St, Annville, PA 17003"
1002168,EDU,59,3.40,6701 X St,Annville,PA,17003,"6701 X St, Annville, PA 17003"
1002169,ACT,59,3.58,4536 F St,Annville,PA,17003,"4536 F St, Annville, PA 17003"
1002170,EDU,87,2.58,1612 M St,Annville,PA,17003,"1612 M St, Annville, PA 17003"
1002171,FRN,87,2.80,8295 U St,Annville,PA,17003,"8295 U St, Annville, PA 17003"
1002172,EDU,86,3.27,3217 P St,Annville,PA,17003,"3217 P St, Annville, PA 17003"
1002173,ACT,19,3.13,5820 Y St,Annville,PA,17003,"5820 Y St, Annville, PA 17003"
1002174,PSY,58,2.68,9040 I St,Annville,PA,17003,"9040 I St, Annville, PA 17003"
1002175,POL,74,3.40,4819 C St,Annville,PA,17003,"4819 C St, Annville, PA 17003"
1002176,PHY,87,2.67,762 X St,Annville,PA,17003,"762 X St, Annville, PA 17003"
1002177,ACT,44,2.77,7378 X St,Annville,PA,17003,"7378 X St, Annville, PA 17003"
1002178,ENG,45,3.73,2413 T St,Annville,PA,17003,"2413 T St, Annville, PA 17003"
1002179,ASC,47,2.75,133 M St,Annville,PA,17003,"133 M St, Annville, PA 17003"
1002180,BUS,87,3.38,8360 R St,Annville,PA,17003,"8360 R St, Annville, PA 17003"
1002181,EDU,88,3.58,5612 X St,Annville,PA,17003,"5612 X St, Annville, PA 17003"
1002182,POL,58,2.87,8914 C St,Annville,PA,17003,"8914 C St, Annville, PA 17003"
1002183,ECN,87,2.52,7491 G St,Annville,PA,17003,"7491 G St, Annville, PA 17003"
1002184,ASC,43,2.69,2820 A St,Annville,PA,17003,"2820 A St, Annville, PA 17003"
1002185,CDS,72,2.07,2286 J St,Annville,PA,17003,"2286 J St, Annville, PA 17003"
1002186,MSC,45,3.83,3535 O St,Annville,PA,17003,"3535 O St, Annville, PA 17003"
1002187,BIO,88,2.72,1476 Y St,Annville,PA,17003,"1476 Y St, Annville, PA 17003"
1002188,MSC,17,3.51,2273 V St,Annville,PA,17003,"2273 V St, Annville, PA 17003"
1002189,BIO,72,2.74,1873 P St,Annville,PA,17003,"1873 P St, Annville, PA 17003"
1002190,MSC,86,3.48,7855 F St,Annville,PA,17003,"7855 F St, Annville, PA 17003"
1002191,EDU,58,3.75,8947 T St,Annville,PA,17003,"8947 T St, Annville, PA 17003"
1002192,EDU,88,3.44,871 B St,Annville,PA,17003,"871 B St, Annville, PA 17003"
1002193,BUS,43,3.81,4818 P St,Annville,PA,17003,"4818 P St, Annville, PA 17003"
1002194,ECN,30,2.24,6954 N St,Annville,PA,17003,"6954 N St, Annville, PA 17003"
1002195,MSC,87,3.74,2532 I St,Annville,PA,17003,"2532 I St, Annville, PA 17003"
1002196,ASC,17,2.79,9987 S St,Annville,PA,17003,"9987 S St, Annville, PA 17003"
1002197,BIO,85,2.81,9505 U St,Annville,PA,17003,"9505 U St, Annville, PA 17003"
1002198,MSC,72,3.28,5372 A St,Annville,PA,17003,"5372 A St, Annville, PA 17003"
1002199,PSY,72,2.94,4405 D St,Annville,PA,17003,"4405 D St, Annville, PA 17003"
1002200,MSC,101,2.99,4604 F St,Annville,PA,17003,"4604 F St, Annville, PA 17003"
1002201,PSY,44,3.77,7322 A St,Annville,PA,17003,"7322 A St, Annville, PA 17003"
1002202,EDU,86,3.82,5226 P St,Annville,PA,17003,"5226 P St, Annville, PA 17003"
1002203,GMN,31,3.00,8332 I St,Annville,PA,17003,"8332 I St, Annville, PA 17003"
1002204,ACT,44,3.17,4714 Z St,Annville,PA,17003,"4714 Z St, Annville, PA 17003"
1002205,GMN,100,3.86,7301 Z St,Annville,PA,17003,"7301 Z St, Annville, PA 17003"
1002206,EDU,88,4.00,3988 W St,Annville,PA,17003,"3988 W St, Annville, PA 17003"
1002207,EDU,87,2.72,630 T St,Annville,PA,17003,"630 T St, Annville, PA 17003"
1002208,BIO,86,2.46,3502 U St,Annville,PA,17003,"3502 U St, Annville, PA 17003"
1002209,PSY,73,2.78,7830 I St,Annville,PA,17003,"7830 I St, Annville, PA 17003"
1002210,PSY,71,3.11,561 E St,Annville,PA,17003,"561 E St, Annville, PA 17003"
1002211,PHL,74,3.68,5779 O St,Annville,PA,17003,"5779 O St, Annville, PA 17003"
1002212,EDU,31,4.00,2525 X St,Annville,PA,17003,"2525 X St, Annville, PA 17003"
1002213,MSC,59,3.53,5782 G St,Annville,PA,17003,"5782 G St, Annville, PA 17003"
1002214,BUS,87,2.83,7191 K St,Annville,PA,17003,"7191 K St, Annville, PA 17003"
1002215,BUS,59,3.23,3236 H St,Annville,PA,17003,"3236 H St, Annville, PA 17003"
1002216,EDU,98,3.33,1045 Z St,Annville,PA,17003,"1045 Z St, Annville, PA 17003"
1002217,PSY,18,2.80,1177 K St,Annville,PA,17003,"1177 K St, Annville, PA 17003"
1002218,CHM,59,3.10,8951 N St,Annville,PA,17003,"8951 N St, Annville, PA 17003"
1002219,HIS,72,3.04,7295 Q St,Annville,PA,17003,"7295 Q St, Annville, PA 17003"
1002220,ASC,100,2.91,7667 D St,Annville,PA,17003,"7667 D St, Annville, PA 17003"
1002221,PSY,86,2.90,3105 E St,Annville,PA,17003,"3105 E St, Annville, PA 17003"
1002222,MSC,100,3.66,7918 P St,Annville,PA,17003,"7918 P St, Annville, PA 17003"
1002223,HIS,58,3.13,6847 W St,Annville,PA,17003,"6847 W St, Annville, PA 17003"
1002224,BIO,58,2.66,2280 N St,Annville,PA,17003,"2280 N St, Annville, PA 17003"
1002225,ASC,32,3.45,7596 G St,Annville,PA,17003,"7596 G St, Annville, PA 17003"
1002226,MSC,87,2.86,4956 O St,Annville,PA,17003,"4956 O St, Annville, PA 17003"
1002227,PHY,73,3.42,5615 E St,Annville,PA,17003,"5615 E St, Annville, PA 17003"
1002228,PSY,60,2.75,4723 N St,Annville,PA,17003,"4723 N St, Annville, PA 17003"
1002229,BUS,60,3.42,3080 R St,Annville,PA,17003,"3080 R St, Annville, PA 17003"
1002230,BIO,43,3.15,1477 B St,Annville,PA,17003,"1477 B St, Annville, PA 17003"
1002231,ACT,30,3.20,5848 D St,Annville,PA,17003,"5848 D St, Annville, PA 17003"
1002232,BUS,56,4.00,1547 W St,Annville,PA,17003,"1547 W St, Annville, PA 17003"
1002233,BUS,45,3.19,6213 G St,Annville,PA,17003,"6213 G St, Annville, PA 17003"
1002234,PSY,85,2.60,6562 N St,Annville,PA,17003,"6562 N St, Annville, PA 17003"
1002235,BUS,56,2.58,7230 T St,Annville,PA,17003,"7230 T St, Annville, PA 17003"
1002236,BIO,86,3.09,4105 F St,Annville,PA,17003,"4105 F St, Annville, PA 17003"
1002237,ASC,31,3.17,8238 I St,Annville,PA,17003,"8238 I St, Annville, PA 17003"
1002238,EDU,86,2.45,9938 O St,Annville,PA,17003,"9938 O St, Annville, PA 17003"
1002239,BUS,43,2.72,6413 Q St,Annville,PA,17003,"6413 Q St, Annville, PA 17003"
1002240,CHM,16,3.24,4445 T St,Annville,PA,17003,"4445 T St, Annville, PA 17003"
1002241,PSY,16,3.37,8293 Z St,Annville,PA,17003,"8293 Z St, Annville, PA 17003"
1002242,ECN,59,2.81,4124 E St,Annville,PA,17003,"4124 E St, Annville, PA 17003"
1002243,BIO,57,2.03,6293 H St,Annville,PA,17003,"6293 H St, Annville, PA 17003"
1002244,BIO,86,3.71,9595 G St,Annville,PA,17003,"9595 G St, Annville, PA 17003"
1002245,BUS,45,3.50,6475 P St,Annville,PA,17003,"6475 P St, Annville, PA 17003"
1002246,EDU,101,3.43,4579 B St,Annville,PA,17003,"4579 B St, Annville, PA 17003"
1002247,EDU,87,3.70,6854 X St,Annville,PA,17003,"6854 X St, Annville, PA 17003"
1002248,BUS,46,2.82,3308 F St,Annville,PA,17003,"3308 F St, Annville, PA 17003"
1002249,MSC,99,3.10,2620 R St,Annville,PA,17003,"2620 R St, Annville, PA 17003"
1002250,MSC,45,3.38,7861 M St,Annville,PA,17003,"7861 M St, Annville, PA 17003"
1002251,MSC,58,2.30,6323 I St,Annville,PA,17003,"6323 I St, Annville, PA 17003"
1002252,ECN,30,2.45,2377 T St,Annville,PA,17003,"2377 T St, Annville, PA 17003"
1002253,EDU,100,3.71,9116 U St,Annville,PA,17003,"9116 U St, Annville, PA 17003"
1002254,PHL,16,3.30,7727 C St,Annville,PA,17003,"7727 C St, Annville, PA 17003"
1002255,GLB,73,3.62,7560 Y St,Annville,PA,17003,"7560 Y St, Annville, PA 17003"
1002256,ASC,75,3.33,632 I St,Annville,PA,17003,"632 I St, Annville, PA 17003"
1002257,ASC,58,3.10,5371 T St,Annville,PA,17003,"5371 T St, Annville, PA 17003"
1002258,MSC,87,3.77,3857 N St,Annville,PA,17003,"3857 N St, Annville, PA 17003"
1002259,EDU,98,3.30,6770 R St,Annville,PA,17003,"6770 R St, Annville, PA 17003"
1002260,BUS,60,2.97,2189 N St,Annville,PA,17003,"2189 N St, Annville, PA 17003"
1002261,POL,32,3.81,1999 X St,Annville,PA,17003,"1999 X St, Annville, PA 17003"
1002262,MSC,100,3.44,2551 B St,Annville,PA,17003,"2551 B St, Annville, PA 17003"
1002263,PSY,100,3.18,5471 S St,Annville,PA,17003,"5471 S St, Annville, PA 17003"
1002264,BIO,31,2.97,648 P St,Annville,PA,17003,"648 P St, Annville, PA 17003"
1002265,REL,32,3.15,3783 Q St,Annville,PA,17003,"3783 Q St, Annville, PA 17003"
1002266,PSY,73,2.41,1377 B St,Annville,PA,17003,"1377 B St, Annville, PA 17003"
1002267,FRN,31,2.84,2114 Q St,Annville,PA,17003,"2114 Q St, Annville, PA 17003"
1002268,BIO,71,2.00,1887 K St,Annville,PA,17003,"1887 K St, Annville, PA 17003"
1002269,BUS,31,3.62,2681 S St,Annville,PA,17003,"2681 S St, Annville, PA 17003"
1002270,BUS,86,3.42,7579 N St,Annville,PA,17003,"7579 N St, Annville, PA 17003"
1002271,EDU,60,2.96,7547 A St,Annville,PA,17003,"7547 A St, Annville, PA 17003"
1002272,BUS,31,3.11,8327 G St,Annville,PA,17003,"8327 G St, Annville, PA 17003"
1002273,EDU,30,3.63,1094 P St,Annville,PA,17003,"1094 P St, Annville, PA 17003"
1002274,EDU,31,3.27,8636 U St,Annville,PA,17003,"8636 U St, Annville, PA 17003"
1002275,EDU,73,3.47,8652 L St,Annville,PA,17003,"8652 L St, Annville, PA 17003"
1002276,ECN,46,3.30,175 A St,Annville,PA,17003,"175 A St, Annville, PA 17003"
1002277,PSY,87,3.10,8758 U St,Annville,PA,17003,"8758 U St, Annville, PA 17003"
1002278,POL,45,3.16,3127 X St,Annville,PA,17003,"3127 X St, Annville, PA 17003"
1002279,ASC,60,3.23,9326 N St,Annville,PA,17003,"9326 N St, Annville, PA 17003"
1002280,MSC,99,3.76,964 V St,Annville,PA,17003,"964 V St, Annville, PA 17003"
1002281,BUS,16,2.41,7346 R St,Annville,PA,17003,"7346 R St, Annville, PA 17003"
1002282,ASC,85,2.19,6287 O St,Annville,PA,17003,"6287 O St, Annville, PA 17003"
1002283,CDS,87,2.48,6483 P St,Annville,PA,17003,"6483 P St, Annville, PA 17003"
1002284,EDU,59,2.90,6758 I St,Annville,PA,17003,"6758 I St, Annville, PA 17003"
1002285,MSC,56,2.95,6969 A St,Annville,PA,17003,"6969 A St, Annville, PA 17003"
1002286,PSY,88,2.41,7775 Y St,Annville,PA,17003,"7775 Y St, Annville, PA 17003"
1002287,BIO,45,2.34,3914 W St,Annville,PA,17003,"3914 W St, Annville, PA 17003"
1002288,PSY,99,3.60,7554 N St,Annville,PA,17003,"7554 N St, Annville, PA 17003"
1002289,ASC,72,2.77,3848 E St,Annville,PA,17003,"3848 E St, Annville, PA 17003"
1002290,ECN,45,3.30,6824 S St,Annville,PA,17003,"6824 S St, Annville, PA 17003"
1002291,FRN,101,3.18,5783 S St,Annville,PA,17003,"5783 S St, Annville, PA 17003"
1002292,MSC,17,3.42,5175 I St,Annville,PA,17003,"5175 I St, Annville, PA 17003"
1002293,EDU,86,3.54,9823 Q St,Annville,PA,17003,"9823 Q St, Annville, PA 17003"
1002294,ACT,45,2.80,455 W St,Annville,PA,17003,"455 W St, Annville, PA 17003"
1002295,MSC,73,3.77,9089 N St,Annville,PA,17003,"9089 N St, Annville, PA 17003"
1002296,EDU,72,3.64,2720 T St,Annville,PA,17003,"2720 T St, Annville, PA 17003"
1002297,ACT,72,2.36,1087 C St,Annville,PA,17003,"1087 C St, Annville, PA 17003"
1002298,BUS,30,3.13,2730 U St,Annville,PA,17003,"2730 U St, Annville, PA 17003"
1002299,MSC,101,3.44,7133 A St,Annville,PA,17003,"7133 A St, Annville, PA 17003"
1002300,MSC,72,3.32,2933 O St,Annville,PA,17003,"2933 O St, Annville, PA 17003"
1002301,BUS,16,2.98,4864 Z St,Annville,PA,17003,"4864 Z St, Annville, PA 17003"
1002302,GLB,73,3.91,9480 X St,Annville,PA,17003,"9480 X St, Annville, PA 17003"
1002303,BIO,44,3.85,9131 G St,Annville,PA,17003,"9131 G St, Annville, PA 17003"
1002304,HIS,30,3.42,1824 T St,Annville,PA,17003,"1824 T St, Annville, PA 17003"
1002305,ENG,88,3.28,4797 O St,Annville,PA,17003,"4797 O St, Annville, PA 17003"
1002306,ASC,18,3.62,907 S St,Annville,PA,17003,"907 S St, Annville, PA 17003"
1002307,MSC,30,3.59,5908 W St,Annville,PA,17003,"5908 W St, Annville, PA 17003"
1002308,SPA,101,3.65,1227 A St,Annville,PA,17003,"1227 A St, Annville, PA 17003"
1002309,FRN,32,3.17,322 V St,Annville,PA,17003,"322 V St, Annville, PA 17003"
1002310,BUS,46,3.43,96 T St,Annville,PA,17003,"96 T St, Annville, PA 17003"
1002311,HIS,17,3.51,7091 Q St,Annville,PA,17003,"7091 Q St, Annville, PA 17003"
1002312,BIO,88,2.57,2659 Q St,Annville,PA,17003,"2659 Q St, Annville, PA 17003"
1002313,EDU,100,2.80,9561 U St,Annville,PA,17003,"9561 U St, Annville, PA 17003"
1002314,PSY,100,3.14,3830 E St,Annville,PA,17003,"3830 E St, Annville, PA 17003"
1002315,ECN,73,2.61,4790 K St,Annville,PA,17003,"4790 K St, Annville, PA 17003"
1002316,MSC,88,3.14,1958 H St,Annville,PA,17003,"1958 H St, Annville, PA 17003"
1002317,BUS,45,3.33,3176 C St,Annville,PA,17003,"3176 C St, Annville, PA 17003"
1002318,ASC,74,1.78,8477 B St,Annville,PA,17003,"8477 B St, Annville, PA 17003"
1002319,PSY,58,2.87,1535 G St,Annville,PA,17003,"1535 G St, Annville, PA 17003"
1002320,MSC,15,3.50,3898 T St,Annville,PA,17003,"3898 T St, Annville, PA 17003"
1002321,BUS,47,2.43,2990 A St,Annville,PA,17003,"2990 A St, Annville, PA 17003"
1002322,EDU,101,2.81,64 E St,Annville,PA,17003,"64 E St, Annville, PA 17003"
1002323,PSY,58,3.61,2149 R St,Annville,PA,17003,"2149 R St, Annville, PA 17003"
1002324,ACT,101,3.37,4765 W St,Annville,PA,17003,"4765 W St, Annville, PA 17003"
1002325,EDU,85,3.72,5292 J St,Annville,PA,17003,"5292 J St, Annville, PA 17003"
1002326,ENG,100,2.98,3812 Z St,Annville,PA,17003,"3812 Z St, Annville, PA 17003"
1002327,ASC,85,2.88,4743 B St,Annville,PA,17003,"4743 B St, Annville, PA 17003"
1002328,EDU,86,2.60,3069 S St,Annville,PA,17003,"3069 S St, Annville, PA 17003"
1002329,CHM,45,2.70,9829 N St,Annville,PA,17003,"9829 N St, Annville, PA 17003"
1002330,MSC,45,3.20,4396 V St,Annville,PA,17003,"4396 V St, Annville, PA 17003"
1002331,BIO,87,2.89,4319 X St,Annville,PA,17003,"4319 X St, Annville, PA 17003"
1002332,GMN,73,3.53,7003 X St,Annville,PA,17003,"7003 X St, Annville, PA 17003"
1002333,EDU,57,3.31,2420 T St,Annville,PA,17003,"2420 T St, Annville, PA 17003"
1002334,POL,59,3.41,8843 Z St,Annville,PA,17003,"8843 Z St, Annville, PA 17003"
1002335,SPA,44,4.00,8986 K St,Annville,PA,17003,"8986 K St, Annville, PA 17003"
1002336,PSY,31,3.26,199 E St,Annville,PA,17003,"199 E St, Annville, PA 17003"
1002337,BUS,61,2.82,2572 N St,Annville,PA,17003,"2572 N St, Annville, PA 17003"
1002338,POL,87,2.68,3060 I St,Annville,PA,17003,"3060 I St, Annville, PA 17003"
1002339,EDU,87,2.87,9839 W St,Annville,PA,17003,"9839 W St, Annville, PA 17003"
1002340,POL,43,3.05,2834 D St,Annville,PA,17003,"2834 D St, Annville, PA 17003"
1002341,MSC,72,4.00,7488 E St,Annville,PA,17003,"7488 E St, Annville, PA 17003"
1002342,PSY,101,2.54,5403 U St,Annville,PA,17003,"5403 U St, Annville, PA 17003"
1002343,EDU,59,2.57,2594 P St,Annville,PA,17003,"2594 P St, Annville, PA 17003"
1002344,EDU,101,2.77,912 J St,Annville,PA,17003,"912 J St, Annville, PA 17003"
1002345,PSY,101,3.47,863 R St,Annville,PA,17003,"863 R St, Annville, PA 17003"
1002346,PHL,73,2.82,392 O St,Annville,PA,17003,"392 O St, Annville, PA 17003"
1002347,BIO,43,3.18,7581 O St,Annville,PA,17003,"7581 O St, Annville, PA 17003"
1002348,ASC,102,3.07,8126 A St,Annville,PA,17003,"8126 A St, Annville, PA 17003"
1002349,EDU,58,3.25,7917 Q St,Annville,PA,17003,"7917 Q St, Annville, PA 17003"
1002350,EDU,100,3.08,6255 B St,Annville,PA,17003,"6255 B St, Annville, PA 17003"
1002351,MSC,45,2.96,5380 V St,Annville,PA,17003,"5380 V St, Annville, PA 17003"
1002352,CDS,73,1.97,7599 X St,Annville,PA,17003,"7599 X St, Annville, PA 17003"
1002353,HIS,44,4.00,8391 O St,Annville,PA,17003,"8391 O St, Annville, PA 17003"
1002354,BIO,17,3.10,7011 Y St,Annville,PA,17003,"7011 Y St, Annville, PA 17003"
1002355,REL,85,2.86,22 T St,Annville,PA,17003,"22 T St, Annville, PA 17003"
1002356,SPA,100,3.09,4439 E St,Annville,PA,17003,"4439 E St, Annville, PA 17003"
1002357,BIO,30,3.35,8316 J St,Annville,PA,17003,"8316 J St, Annville, PA 17003"
1002358,EDU,60,3.77,8612 A St,Annville,PA,17003,"8612 A St, Annville, PA 17003"
1002359,MSC,88,2.53,9352 B St,Annville,PA,17003,"9352 B St, Annville, PA 17003"
1002360,POL,32,3.24,7172 P St,Annville,PA,17003,"7172 P St, Annville, PA 17003"
1002361,PSY,104,2.79,3664 Z St,Annville,PA,17003,"3664 Z St, Annville, PA 17003"
1002362,EDU,86,3.34,299 S St,Annville,PA,17003,"299 S St, Annville, PA 17003"
1002363,ACT,101,3.53,884 U St,Annville,PA,17003,"884 U St, Annville, PA 17003"
1002364,PSY,60,2.93,2372 S St,Annville,PA,17003,"2372 S St, Annville, PA 17003"
1002365,BIO,87,2.66,836 N St,Annville,PA,17003,"836 N St, Annville, PA 17003"
1002366,MSC,14,3.09,947 D St,Annville,PA,17003,"947 D St, Annville, PA 17003"
1002367,ASC,100,3.09,4771 Y St,Annville,PA,17003,"4771 Y St, Annville, PA 17003"
1002368,EDU,85,3.44,9701 P St,Annville,PA,17003,"9701 P St, Annville, PA 17003"
1002369,EDU,99,2.57,3123 A St,Annville,PA,17003,"3123 A St, Annville, PA 17003"
1002370,ACT,74,2.83,2367 O St,Annville,PA,17003,"2367 O St, Annville, PA 17003"
1002371,MSC,60,2.29,8322 V St,Annville,PA,17003,"8322 V St, Annville, PA 17003"
1002372,CHM,73,2.76,5663 U St,Annville,PA,17003,"5663 U St, Annville, PA 17003"
1002373,BUS,31,3.26,5412 W St,Annville,PA,17003,"5412 W St, Annville, PA 17003"
1002374,CHM,101,3.20,6466 R St,Annville,PA,17003,"6466 R St, Annville, PA 17003"
1002375,ENG,31,3.65,1215 H St,Annville,PA,17003,"1215 H St, Annville, PA 17003"
1002376,ACT,46,3.10,8637 L St,Annville,PA,17003,"8637 L St, Annville, PA 17003"
1002377,PSY,44,2.66,537 Q St,Annville,PA,17003,"537 Q St, Annville, PA 17003"
1002378,EDU,86,3.24,5574 A St,Annville,PA,17003,"5574 A St, Annville, PA 17003"
1002379,CDS,59,3.03,327 O St,Annville,PA,17003,"327 O St, Annville, PA 17003"
1002380,EDU,101,3.09,8007 J St,Annville,PA,17003,"8007 J St, Annville, PA 17003"
1002381,BIO,86,3.51,5873 X St,Annville,PA,17003,"5873 X St, Annville, PA 17003"
1002382,PSY,30,3.13,2988 R St,Annville,PA,17003,"2988 R St, Annville, PA 17003"
1002383,PSY,45,3.76,1643 S St,Annville,PA,17003,"1643 S St, Annville, PA 17003"
1002384,ACT,58,3.04,5007 Y St,Annville,PA,17003,"5007 Y St, Annville, PA 17003"
1002385,PSY,32,2.42,5450 P St,Annville,PA,17003,"5450 P St, Annville, PA 17003"
1002386,BIO,46,3.07,8131 M St,Annville,PA,17003,"8131 M St, Annville, PA 17003"
1002387,POL,31,2.79,4595 N St,Annville,PA,17003,"4595 N St, Annville, PA 17003"
1002388,BIO,100,3.22,6053 X St,Annville,PA,17003,"6053 X St, Annville, PA 17003"
1002389,PSY,99,3.78,4177 H St,Annville,PA,17003,"4177 H St, Annville, PA 17003"
1002390,ACT,99,2.91,1346 R St,Annville,PA,17003,"1346 R St, Annville, PA 17003"
1002391,MSC,58,3.46,7505 O St,Annville,PA,17003,"7505 O St, Annville, PA 17003"
1002392,MSC,31,3.20,9198 G St,Annville,PA,17003,"9198 G St, Annville, PA 17003"
1002393,POL,29,3.53,4562 K St,Annville,PA,17003,"4562 K St, Annville, PA 17003"
1002394,ASC,18,3.03,2059 R St,Annville,PA,17003,"2059 R St, Annville, PA 17003"
1002395,MSC,44,3.59,3562 W St,Annville,PA,17003,"3562 W St, Annville, PA 17003"
1002396,PSY,70,3.43,1890 N St,Annville,PA,17003,"1890 N St, Annville, PA 17003"
1002397,PSY,17,3.17,8905 G St,Annville,PA,17003,"8905 G St, Annville, PA 17003"
1002398,BIO,30,2.63,7392 N St,Annville,PA,17003,"7392 N St, Annville, PA 17003"
1002399,MSC,73,3.56,3425 R St,Annville,PA,17003,"3425 R St, Annville, PA 17003"
1002400,PSY,46,3.13,9276 K St,Annville,PA,17003,"9276 K St, Annville, PA 17003"
1002401,CDS,31,2.32,5558 K St,Annville,PA,17003,"5558 K St, Annville, PA 17003"
1002402,PSY,73,2.67,9520 M St,Annville,PA,17003,"9520 M St, Annville, PA 17003"
1002403,ENG,30,3.92,1993 O St,Annville,PA,17003,"1993 O St, Annville, PA 17003"
1002404,PHY,100,3.11,2638 B St,Annville,PA,17003,"2638 B St, Annville, PA 17003"
1002405,EDU,58,3.48,9259 S St,Annville,PA,17003,"9259 S St, Annville, PA 17003"
1002406,EDU,100,3.06,4027 Z St,Annville,PA,17003,"4027 Z St, Annville, PA 17003"
1002407,EDU,85,3.13,2981 V St,Annville,PA,17003,"2981 V St, Annville, PA 17003"
1002408,EDU,102,3.44,3730 A St,Annville,PA,17003,"3730 A St, Annville, PA 17003"
1002409,EDU,46,3.30,6809 I St,Annville,PA,17003,"6809 I St, Annville, PA 17003"
1002410,EDU,85,3.47,1030 M St,Annville,PA,17003,"1030 M St, Annville, PA 17003"
1002411,EDU,17,3.32,8729 I St,Annville,PA,17003,"8729 I St, Annville, PA 17003"
1002412,ASC,60,2.61,5891 Q St,Annville,PA,17003,"5891 Q St, Annville, PA 17003"
1002413,ECN,18,3.05,1903 Z St,Annville,PA,17003,"1903 Z St, Annville, PA 17003"
1002414,MSC,100,3.61,8286 Q St,Annville,PA,17003,"8286 Q St, Annville, PA 17003"
1002415,PSY,30,3.30,7399 U St,Annville,PA,17003,"7399 U St, Annville, PA 17003"
1002416,CHM,44,2.88,5835 T St,Annville,PA,17003,"5835 T St, Annville, PA 17003"
1002417,ACT,72,3.14,7490 S St,Annville,PA,17003,"7490 S St, Annville, PA 17003"
1002418,PSY,86,2.88,1474 M St,Annville,PA,17003,"1474 M St, Annville, PA 17003"
1002419,BUS,71,3.62,4042 U St,Annville,PA,17003,"4042 U St, Annville, PA 17003"
1002420,EDU,100,3.54,1952 Y St,Annville,PA,17003,"1952 Y St, Annville, PA 17003"
1002421,BIO,100,2.55,9932 A St,Annville,PA,17003,"9932 A St, Annville, PA 17003"
1002422,MSC,45,3.59,6603 A St,Annville,PA,17003,"6603 A St, Annville, PA 17003"
1002423,BUS,98,3.26,3207 H St,Annville,PA,17003,"3207 H St, Annville, PA 17003"
1002424,PSY,60,3.51,3201 G St,Annville,PA,17003,"3201 G St, Annville, PA 17003"
1002425,PSY,44,3.28,2736 G St,Annville,PA,17003,"2736 G St, Annville, PA 17003"
1002426,MSC,57,3.49,5267 G St,Annville,PA,17003,"5267 G St, Annville, PA 17003"
1002427,BUS,32,2.73,5328 J St,Annville,PA,17003,"5328 J St, Annville, PA 17003"
1002428,POL,87,3.41,5407 T St,Annville,PA,17003,"5407 T St, Annville, PA 17003"
1002429,ACT,86,2.96,7721 A St,Annville,PA,17003,"7721 A St, Annville, PA 17003"
1002430,ASC,15,2.68,7708 O St,Annville,PA,17003,"7708 O St, Annville, PA 17003"
1002431,BIO,86,3.21,7576 S St,Annville,PA,17003,"7576 S St, Annville, PA 17003"
1002432,EDU,43,3.12,2621 R St,Annville,PA,17003,"2621 R St, Annville, PA 17003"
1002433,SPA,15,3.86,720 F St,Annville,PA,17003,"720 F St, Annville, PA 17003"
1002434,MSC,100,3.89,7119 H St,Annville,PA,17003,"7119 H St, Annville, PA 17003"
1002435,ASC,100,2.85,1268 B St,Annville,PA,17003,"1268 B St, Annville, PA 17003"
1002436,BUS,17,2.63,4799 L St,Annville,PA,17003,"4799 L St, Annville, PA 17003"
